extracted_path,loc_x,loc_y,displacement_mm,force_n,session
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00324.jpg",-140,-6,7.1767,0.356,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00325.jpg",-140,-6,7.1985,0.357,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00326.jpg",-140,-6,7.2203,0.359,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00327.jpg",-140,-6,7.2432,0.361,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00328.jpg",-140,-6,7.2645,0.361,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00329.jpg",-140,-6,7.287,0.363,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00330.jpg",-140,-6,7.309,0.359,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00331.jpg",-140,-6,7.3308,0.363,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00332.jpg",-140,-6,7.3522,0.366,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00333.jpg",-140,-6,7.3747,0.369,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00334.jpg",-140,-6,7.3967,0.37,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00335.jpg",-140,-6,7.4187,0.373,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00336.jpg",-140,-6,7.441,0.375,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00337.jpg",-140,-6,7.4628,0.378,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00338.jpg",-140,-6,7.4845,0.379,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00339.jpg",-140,-6,7.5067,0.381,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00340.jpg",-140,-6,7.5288,0.383,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00341.jpg",-140,-6,7.5507,0.385,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00342.jpg",-140,-6,7.573,0.387,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00343.jpg",-140,-6,7.5947,0.39,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00344.jpg",-140,-6,7.6168,0.392,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00345.jpg",-140,-6,7.6388,0.394,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00346.jpg",-140,-6,7.661,0.394,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00347.jpg",-140,-6,7.6882,0.398,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00348.jpg",-140,-6,7.7103,0.4,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00349.jpg",-140,-6,7.7322,0.403,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00350.jpg",-140,-6,7.7542,0.404,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00351.jpg",-140,-6,7.7762,0.406,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00352.jpg",-140,-6,7.7982,0.408,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00353.jpg",-140,-6,7.8202,0.409,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00354.jpg",-140,-6,7.8423,0.411,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00355.jpg",-140,-6,7.8645,0.414,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00356.jpg",-140,-6,7.886,0.417,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00357.jpg",-140,-6,7.908,0.417,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00358.jpg",-140,-6,7.9305,0.419,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00359.jpg",-140,-6,7.9522,0.417,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00360.jpg",-140,-6,7.9738,0.419,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00361.jpg",-140,-6,7.9963,0.421,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00362.jpg",-140,-6,8.0185,0.424,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00363.jpg",-140,-6,8.0407,0.426,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00364.jpg",-140,-6,8.062,0.429,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00365.jpg",-140,-6,8.0847,0.431,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00366.jpg",-140,-6,8.1062,0.434,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00367.jpg",-140,-6,8.1285,0.436,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00368.jpg",-140,-6,8.1505,0.438,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00369.jpg",-140,-6,8.172,0.441,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00370.jpg",-140,-6,8.1942,0.442,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00371.jpg",-140,-6,8.2157,0.445,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00372.jpg",-140,-6,8.238,0.448,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00373.jpg",-140,-6,8.2605,0.45,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00374.jpg",-140,-6,8.2823,0.453,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00375.jpg",-140,-6,8.3047,0.454,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00376.jpg",-140,-6,8.3265,0.457,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00377.jpg",-140,-6,8.3483,0.458,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00378.jpg",-140,-6,8.3702,0.462,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00379.jpg",-140,-6,8.3922,0.464,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00380.jpg",-140,-6,8.4142,0.466,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00381.jpg",-140,-6,8.4363,0.468,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00382.jpg",-140,-6,8.4585,0.471,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00383.jpg",-140,-6,8.4802,0.473,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00384.jpg",-140,-6,8.5025,0.475,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00385.jpg",-140,-6,8.5242,0.477,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00386.jpg",-140,-6,8.5515,0.481,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00387.jpg",-140,-6,8.5735,0.484,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00388.jpg",-140,-6,8.5957,0.486,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00389.jpg",-140,-6,8.6177,0.489,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00390.jpg",-140,-6,8.6395,0.491,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00391.jpg",-140,-6,8.6615,0.492,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00392.jpg",-140,-6,8.6838,0.493,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00393.jpg",-140,-6,8.7057,0.493,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00394.jpg",-140,-6,8.7273,0.495,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00395.jpg",-140,-6,8.7495,0.496,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00396.jpg",-140,-6,8.7713,0.498,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00397.jpg",-140,-6,8.7937,0.5,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00398.jpg",-140,-6,8.8155,0.501,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00399.jpg",-140,-6,8.8375,0.504,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00400.jpg",-140,-6,8.8597,0.506,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00401.jpg",-140,-6,8.8815,0.51,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00402.jpg",-140,-6,8.9032,0.511,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00403.jpg",-140,-6,8.9257,0.515,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00404.jpg",-140,-6,8.9477,0.517,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00405.jpg",-140,-6,8.9695,0.519,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00406.jpg",-140,-6,8.9915,0.522,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00407.jpg",-140,-6,9.0137,0.523,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00408.jpg",-140,-6,9.0353,0.524,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00409.jpg",-140,-6,9.0573,0.526,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00410.jpg",-140,-6,9.0793,0.528,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00411.jpg",-140,-6,9.1018,0.531,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00412.jpg",-140,-6,9.1238,0.533,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00413.jpg",-140,-6,9.1457,0.535,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00414.jpg",-140,-6,9.1675,0.537,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00415.jpg",-140,-6,9.1898,0.54,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00416.jpg",-140,-6,9.2117,0.542,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00417.jpg",-140,-6,9.2333,0.545,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00418.jpg",-140,-6,9.2557,0.548,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00419.jpg",-140,-6,9.2777,0.55,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00420.jpg",-140,-6,9.2997,0.553,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00421.jpg",-140,-6,9.3217,0.555,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00422.jpg",-140,-6,9.3437,0.558,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00423.jpg",-140,-6,9.3657,0.56,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00424.jpg",-140,-6,9.393,0.563,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00425.jpg",-140,-6,9.4153,0.565,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00426.jpg",-140,-6,9.4372,0.568,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00427.jpg",-140,-6,9.4592,0.572,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00428.jpg",-140,-6,9.481,0.574,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00429.jpg",-140,-6,9.5035,0.574,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00430.jpg",-140,-6,9.525,0.577,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00431.jpg",-140,-6,9.547,0.579,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00432.jpg",-140,-6,9.5688,0.582,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00433.jpg",-140,-6,9.5912,0.585,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00434.jpg",-140,-6,9.6133,0.588,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00435.jpg",-140,-6,9.6352,0.59,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00436.jpg",-140,-6,9.6572,0.592,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00437.jpg",-140,-6,9.679,0.594,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00438.jpg",-140,-6,9.7008,0.596,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00439.jpg",-140,-6,9.723,0.599,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00440.jpg",-140,-6,9.7455,0.601,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00441.jpg",-140,-6,9.767,0.605,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00442.jpg",-140,-6,9.7893,0.607,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00443.jpg",-140,-6,9.8113,0.61,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00444.jpg",-140,-6,9.8335,0.612,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00445.jpg",-140,-6,9.8555,0.614,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00446.jpg",-140,-6,9.8772,0.616,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00447.jpg",-140,-6,9.8988,0.619,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00448.jpg",-140,-6,9.9213,0.435,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00449.jpg",-140,-6,9.9433,0.283,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00450.jpg",-140,-6,9.9655,0.164,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00451.jpg",-140,-6,9.9875,0.047,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -6)/frames/extracted/frame_00452.jpg",-140,-6,10.0095,0.0,"(-140, -6)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00000.jpg",-140,-8,0.0,0.0,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00001.jpg",-140,-8,0.0212,0.0,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00002.jpg",-140,-8,0.0435,0.001,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00003.jpg",-140,-8,0.065,0.001,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00004.jpg",-140,-8,0.0925,0.001,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00005.jpg",-140,-8,0.1143,0.001,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00006.jpg",-140,-8,0.1365,0.001,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00007.jpg",-140,-8,0.1583,0.002,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00008.jpg",-140,-8,0.1805,0.002,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00009.jpg",-140,-8,0.2027,0.002,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00010.jpg",-140,-8,0.2245,0.002,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00011.jpg",-140,-8,0.2463,0.002,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00012.jpg",-140,-8,0.2682,0.003,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00013.jpg",-140,-8,0.2902,0.004,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00014.jpg",-140,-8,0.3125,0.004,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00015.jpg",-140,-8,0.3345,0.004,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00016.jpg",-140,-8,0.3565,0.003,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00017.jpg",-140,-8,0.3785,0.002,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00018.jpg",-140,-8,0.4005,0.002,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00019.jpg",-140,-8,0.4225,0.003,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00020.jpg",-140,-8,0.4447,0.003,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00021.jpg",-140,-8,0.4665,0.004,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00022.jpg",-140,-8,0.4885,0.005,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00023.jpg",-140,-8,0.5107,0.005,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00024.jpg",-140,-8,0.5325,0.005,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00025.jpg",-140,-8,0.5545,0.004,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00026.jpg",-140,-8,0.5763,0.004,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00027.jpg",-140,-8,0.5982,0.006,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00028.jpg",-140,-8,0.6203,0.007,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00029.jpg",-140,-8,0.6427,0.006,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00030.jpg",-140,-8,0.6643,0.007,"(-140, -8)"
"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00031.jpg",-140,-8,0.6867,0.007,"(-140, -8)"
